tr, amp, labels
94.9685,7473.64,carbon
97.2152,5982.99,carbon
100.968,7397.88,carbon
103.065,7186.62,carbon
94.6267,8377.17,carbon
100.726,12767.4,carbon
96.0496,5043.01,carbon
186.18,7711.05,alpha
98.8038,11722.5,carbon
90.1044,4300.67,carbon
98.516,6543.79,carbon
199.578,10286.7,alpha
127.736,9246.91,alpha
105.785,6598.53,carbon
99.1637,13391.5,carbon
106.13,7356.41,carbon
110.652,4270.88,carbon
0.130175,5160,others
88.7172,4472.64,carbon
96.5353,8539.86,carbon
101.694,7686.7,carbon
192.887,10582.3,alpha
190.496,8647.1,alpha
194.116,9945.03,alpha
90.1709,9527.74,carbon
100.008,4666.92,carbon
98.2245,5356.35,carbon
94.0817,4597.53,carbon
90.6146,9321.36,carbon
99.7854,9573.54,carbon
105.819,9834.86,carbon
95.9235,7582.55,carbon
104.045,5916.39,carbon
158.576,8469.25,alpha
192.857,10313.5,alpha
100.028,11279.7,carbon
98.5462,12101.3,carbon
102.853,15821.3,carbon
95.1422,4418.66,carbon
106.631,18215.8,carbon
97.7548,5812.52,carbon
105.403,6323.58,carbon
97.1168,4899.28,carbon
92.9478,6600.79,carbon
99.8793,3345.93,carbon
103.114,11228.5,carbon
198.496,9371.19,alpha
98.423,5107.09,carbon
91.5497,6397.21,carbon
97.4873,4388.82,carbon
98.6342,11522.8,carbon
100.644,3966.9,carbon
101.397,8923.66,carbon
86.7073,2917.56,carbon
197.302,10950.4,alpha
100.934,4676.23,carbon
105.482,7265.3,carbon
92.8815,5664.73,carbon
96.5505,11801.7,carbon
90.0629,9295.43,carbon
101.388,4247.21,carbon
96.3896,6412.91,carbon
100.773,10918.1,carbon
195.819,9976.93,alpha
103.213,11725.8,carbon
98.3766,6699.46,carbon
96.7911,7283.03,carbon
91.1862,6898.36,carbon
96.5232,6786.67,carbon
98.0466,7553.37,carbon
100.213,5215.98,carbon
149.026,9774.23,alpha
134.104,10019.5,alpha
223.88,10610.3,alpha
97.7305,10312.1,carbon
95.6308,6561.56,carbon
101.746,4249.28,carbon
115.864,9364.48,others
145.847,10089.1,alpha
97.4952,11275.3,carbon
92.7249,4845.91,carbon
102.059,9469.51,carbon
88.2459,5405.48,carbon
100.252,9676.46,carbon
243.81,11478.7,alpha
102.93,7788.42,carbon
96.0761,25638.3,carbon
93.6845,9527.26,carbon
95.2087,6917.14,carbon
93.9446,12793.4,carbon
90.6139,9543.43,carbon
104.679,6372.73,carbon
101.603,10970.2,carbon
208.298,9015.73,alpha
94.9776,4221.47,carbon
100.311,4104.24,carbon
92.312,6951.76,carbon
226.638,10078.4,alpha
169.922,10066.9,alpha
188.594,10230.1,alpha
107,7795.52,carbon
92.677,7659.85,carbon
133.718,8869.84,alpha
219.46,9887.81,alpha
91.8557,6935.51,carbon
93.9091,7628.99,carbon
90.3349,4592.51,carbon
98.4358,5488.75,carbon
100.211,5724.08,carbon
162.612,7624.7,alpha
151.801,9746.55,alpha
98.9669,8413.19,carbon
103.828,9078.16,carbon
98.3952,8657.92,carbon
211.061,11194.6,alpha
89.5941,6399.14,carbon
98.742,5168.19,carbon
102.234,6028.1,carbon
91.9724,7456.66,carbon
261.755,6197.87,alpha
107.953,6265.01,carbon
153.368,10057.1,alpha
160.699,10030.5,alpha
113.165,7611.35,carbon
103.594,7609.09,carbon
153.261,7934.94,alpha
173.411,8924.77,alpha
99.6638,12913.2,carbon
102.196,6806.23,carbon
97.9649,7445.92,carbon
98.8874,8376.73,carbon
99.4336,15514.1,carbon
96.754,5756.02,carbon
100.401,8086.22,carbon
99.7408,10738.8,carbon
88.0702,3728.69,carbon
115.209,17708,carbon
97.4496,9636.6,carbon
99.9492,4720.89,carbon
100.88,8599.81,carbon
187.887,9962.55,alpha
105.004,6395.17,carbon
97.1183,3951.68,carbon
108.563,5231.44,carbon
208.921,9688.02,alpha
213.163,10137.8,alpha
91.1793,9521.96,carbon
215.039,9033.58,alpha
84.2944,7193.65,carbon
101.059,4731.84,carbon
86.7666,4519.24,carbon
81.6612,12284.8,carbon
99.2584,27710.9,carbon
92.7073,10897.6,carbon
132.121,4334.65,carbon
104.878,8530.22,carbon
99.8789,6344.14,carbon
210.254,9544.62,alpha
119.595,3497.45,carbon
102.401,6323.79,carbon
71.056,3773.85,carbon
142.37,10001,alpha
98.7386,12860.1,carbon
95.7947,4073.23,carbon
103.615,15998.7,carbon
102.885,9654.43,carbon
104.467,10480.1,carbon
103.888,7348.49,carbon
91.679,13160.3,carbon
107.049,4933.83,carbon
162.587,10074.8,alpha
104.405,7586.33,carbon
91.2185,7535.06,carbon
92.4806,4679.97,carbon
101.665,4245.96,carbon
196.711,10780.2,alpha
97.9818,9664.02,carbon
104.813,7889.48,carbon
196.656,10545.1,alpha
102.931,5680.16,carbon
221.979,11310.2,alpha
90.468,10707.1,carbon
102.506,5820.06,carbon
97.5359,12082.2,carbon
99.1578,4467.21,carbon
96.3274,10265.1,carbon
92.0181,6830.51,carbon
261.052,9866.36,alpha
93.1534,5012.32,carbon
219.578,10902.7,alpha
98.7631,6839.46,carbon
91.1904,12038.6,carbon
209.235,9576.15,alpha
103.552,10288.7,carbon
103.297,6952.18,carbon
96.1233,5006.92,carbon
101.827,5818.14,carbon
213.792,11007.8,alpha
142.155,19032.5,2alphas
212.102,8334.82,alpha
99.6087,7303.54,carbon
195.31,9483.4,alpha
96.9899,6298.94,carbon
97.3101,7447.76,carbon
96.1434,3879.68,carbon
94.2543,11070.4,carbon
95.5239,10810.9,carbon
90.5881,11840.3,carbon
111.816,4732.85,carbon
192.974,10347.4,alpha
159.18,9652.1,alpha
84.2891,5901.12,carbon
195.993,10946.9,alpha
215.541,9682.77,alpha
98.825,8305.62,carbon
107.438,9485.36,carbon
98.9138,6658.54,carbon
106.247,27004.4,carbon
103.877,9318.68,carbon
109.816,5151.62,carbon
104.114,8870.94,carbon
105.138,9694.45,carbon
94.949,9218.85,carbon
96.403,11590.2,carbon
141.36,9633.7,alpha
217.617,9694.37,alpha
98.9951,5197.58,carbon
99.3298,4082.73,carbon
91.5619,10841.7,carbon
106.896,7401.74,carbon
102.943,11048,carbon
218.351,9734.63,alpha
92.2681,11460.5,carbon
99.0776,7249.08,carbon
102.925,7883.75,carbon
95.9953,10975.6,carbon
93.1711,4964.87,carbon
97.7448,5160.11,carbon
132.162,8977.3,alpha
98.2029,19927.1,carbon
242.669,10076.3,alpha
188.266,8110.57,alpha
94.1481,14396.4,carbon
86.0575,5524.97,carbon
103.866,5430.13,carbon
97.1352,9223.25,carbon
89.4428,4040.48,carbon
162.838,9600.65,alpha
110.02,12549.1,carbon
110.625,4776.72,carbon
103.806,10486.3,carbon
106.589,9439.19,carbon
234.566,10024.2,alpha
92.3211,7246.63,carbon
98.6475,11302.6,carbon
100.428,6832.12,carbon
210.125,10177.4,alpha
102.561,10225.1,carbon
106.399,5110.1,carbon
211.577,10880.7,alpha
228.035,9351.51,alpha
96.2516,10561,carbon
152.656,6537.65,alpha
97.0372,9841.22,carbon
105.99,5315.23,carbon
95.7142,5466.27,carbon
149.737,9756.92,alpha
96.5741,6997.62,carbon
100.635,8158,carbon
103.363,23307.7,carbon
93.121,7359.24,carbon
102.426,5892.45,carbon
98.6381,9346.15,carbon
149.011,9649.55,alpha
95.4049,6498.94,carbon
103.989,5259.44,carbon
176.298,10257.4,alpha
192.345,9999.9,alpha
99.7496,7037.76,carbon
93.1584,4398.63,carbon
102.294,10861.5,carbon
106.054,5724.83,carbon
102.097,7885.28,carbon
91.0781,6363.8,carbon
98.6665,6878.51,carbon
91.5452,10434,carbon
212.84,11041.7,alpha
151.636,10463.1,alpha
104.71,18538.7,carbon
95.665,9076.04,carbon
106.973,4960.1,carbon
110.667,7886.69,carbon
102.379,9306.31,carbon
96.6194,20398.9,carbon
98.7346,9085.99,carbon
191.222,10332.6,alpha
99.4407,7164.44,carbon
116.816,8451.83,others
214.684,10787.3,alpha
96.299,5533.24,carbon
111.466,4986.45,carbon
93.7248,7188.12,carbon
215.751,9720.99,alpha
100.433,9868.12,carbon
102.555,8401.18,carbon
89.1564,8899.9,carbon
101.473,8108.26,carbon
97.6583,10387.1,carbon
96.0325,9184.22,carbon
86.9494,5477.98,carbon
101.194,6198.44,carbon
98.2999,8397.47,carbon
99.4942,7049.06,carbon
94.5029,4237.71,carbon
91.2178,7538.46,carbon
102.085,12956.2,carbon
96.5607,5760.43,carbon
96.7317,10360.6,carbon
94.3401,9294.8,carbon
110.921,5577.6,carbon
97.4147,10527.7,carbon
91.1927,6923.57,carbon
104.944,13918.4,carbon
100.36,4379.5,carbon
92.6277,9707.3,carbon
113.822,4820.7,carbon
194.759,19668.1,2alphas
96.374,4323.56,carbon
94.4089,5972.8,carbon
174.044,9698.39,alpha
101.861,5512.98,carbon
100.661,5006.27,carbon
98.4629,9099.23,carbon
238.706,9584.4,alpha
94.873,4166.31,carbon
228.941,9818.06,alpha
179.903,7366.73,alpha
111.238,7693.54,carbon
135.726,9637.91,alpha
193.469,10569.5,alpha
94.8002,10485,carbon
188.888,10561.1,alpha
101.912,4135.99,carbon
89.1924,6422.96,carbon
96.3976,13238.1,carbon
192.968,9652.27,alpha
101.704,29193,carbon
93.563,9392.08,carbon
119.029,10084.5,others
100.245,4669.31,carbon
108.748,6758.91,carbon
93.9764,4445.92,carbon
101.22,13025.6,carbon
220.347,9860.95,alpha
97.0469,11473.8,carbon
96.4219,14193.5,carbon
106.655,9968.83,carbon
109.756,8802.09,carbon
94.4577,9437.33,carbon
87.8143,7959.33,carbon
100.378,4003.64,carbon
111.09,4057.97,carbon
98.1252,10311.7,carbon
170.302,19608.7,2alphas
97.7497,11095.3,carbon
98.6028,11298.2,carbon
103.019,9892.81,carbon
179.059,8539.3,alpha
104.694,5319.44,carbon
106.353,4820.35,carbon
96.4822,8259.38,carbon
96.5243,4273.29,carbon
95.6232,23944,carbon
207.068,9365.18,alpha
174.786,9980.52,alpha
106.572,14720.9,carbon
96.9082,7888.71,carbon
98.1567,8296.47,carbon
90.7292,6317.82,carbon
205.962,11260.1,alpha
100.005,23565.3,carbon
93.6178,6548.65,carbon
231.705,9779.8,alpha
97.7129,5799.07,carbon
93.0472,3362.13,carbon
99.5441,19297.3,carbon
57.1637,4720,carbon
98.5492,4827.34,carbon
95.7006,7676.29,carbon
137.803,9537.53,alpha
92.9466,7151.64,carbon
184.474,8730.57,alpha
193.674,8412.83,alpha
93.52,8027.77,carbon
97.0849,8807.12,carbon
96.3791,11223.4,carbon
188.239,8283.75,alpha
178.48,7256.2,alpha
97.0608,7106.41,carbon
170.711,10234.3,alpha
99.3765,14055.1,carbon
96.6965,8340.28,carbon
98.029,6778.89,carbon
110.138,5754.62,carbon
100.955,9314.68,carbon
180.548,9362.25,alpha
101.379,8487.24,carbon
93.5008,4665.14,carbon
211.108,8918.16,alpha
97.3149,6666.16,carbon
219.434,8628.03,alpha
96.5141,12503.3,carbon
186.099,8460.07,alpha
78.2398,4759.44,carbon
108.648,4788.57,carbon
88.7666,4092.97,carbon
91.5628,6591.41,carbon
95.7132,4907.37,carbon
109.131,6503.86,carbon
180.873,7118.42,alpha
99.3814,8353.45,carbon
106.214,7352.25,carbon
100.892,5621.7,carbon
78.8458,4851.66,carbon
103.219,5855.07,carbon
108.41,10408.3,carbon
133.872,9473.7,alpha
95.7765,4408.89,carbon
94.5991,8786.66,carbon
99.8757,6977.53,carbon
103.218,10311,carbon
103.577,27874.7,carbon
96.7864,5591.17,carbon
103.454,7989.22,carbon
106.591,4424.83,carbon
102.528,5593.8,carbon
111.959,6858.69,carbon
104.417,5850.53,carbon
86.2496,8637.45,carbon
112.227,9016.04,carbon
105.188,5812.4,carbon
95.2823,12817.4,carbon
112.691,7093.18,carbon
90.9364,7962.24,carbon
205.574,9821.97,alpha
88.7361,5225.97,carbon
88.9806,6368.02,carbon
209.115,9988.74,alpha
102.189,8028.57,carbon
89.2405,7362.9,carbon
98.813,5809.82,carbon
96.1698,8903.66,carbon
98.9132,7542.03,carbon
205.268,10096.4,alpha
98.8188,4267.4,carbon
93.0883,6659.32,carbon
99.2908,14493.1,carbon
99.7569,12551.8,carbon
105.17,5857.62,carbon
97.4716,5846.51,carbon
215.205,10955,alpha
90.3403,4616.85,carbon
106.194,7434.33,carbon
206.448,11105.7,alpha
95.6092,4645.5,carbon
94.2061,8520.15,carbon
96.8133,7618.96,carbon
105.276,4656.87,carbon
104.337,6118.35,carbon
99.5562,12407.1,carbon
101.635,4568.29,carbon
150.921,10577.7,alpha
92.7976,6269.7,carbon
145.473,9733.27,alpha
86.1467,3286.27,carbon
89.0357,6133.28,carbon
186.631,7587.29,alpha
93.5864,5558.04,carbon
96.188,5718.95,carbon
106.824,15891.7,carbon
95.4245,6783.38,carbon
188.673,9550.61,alpha
107.203,6436.42,carbon
128.475,9763.3,alpha
107.654,6381.63,carbon
86.9973,4081.68,carbon
223.819,11013.8,alpha
88.7328,4226.98,carbon
100.814,7698.71,carbon
141.604,19415.9,2alphas
97.1899,5036.4,carbon
104.458,11751.7,carbon
96.6828,8132.5,carbon
93.1644,10418.8,carbon
94.7634,10146.3,carbon
108.844,3954.3,carbon
112.995,9723.98,carbon
98.6986,10000.2,carbon
92.1888,6848.23,carbon
102.389,9113.38,carbon
97.5801,6757.32,carbon
270.508,9554.92,alpha
108.538,13275.7,carbon
99.7486,9296.78,carbon
103.642,9445.53,carbon
102.231,8963.8,carbon
100.003,4567.84,carbon
102.934,9168.03,carbon
98.6928,5573.99,carbon
99.6907,9842.72,carbon
103.082,10168.6,carbon
88.9581,3993.1,carbon
94.2743,4839.82,carbon
132.69,10060.2,alpha
94.4941,5314.23,carbon
92.8078,5458.1,carbon
101.705,7225.67,carbon
91.9016,5299.22,carbon
92.1521,4407.32,carbon
207.16,10391.7,alpha
103.424,6165.6,carbon
120.974,9038.2,others
89.7702,6116.47,carbon
198.651,4306.76,alpha
95.8441,6730.29,carbon
91.1607,5422.34,carbon
263.803,11121.1,alpha
104.209,8253.5,carbon
99.9572,12150.8,carbon
94.1806,5291.63,carbon
102.948,4097.12,carbon
130.087,9814,alpha
95.456,8724.18,carbon
99.3417,6925.88,carbon
87.3862,5714.22,carbon
100.439,10130.5,carbon
104.278,5057.31,carbon
94.1548,6749.52,carbon
84.4642,6387.88,carbon
101.667,5706.8,carbon
98.0607,7643.68,carbon
190.354,7674.6,alpha
200.083,10540,alpha
217.905,8387.58,alpha
113.237,15965.4,carbon
90.8968,5320.03,carbon
100.102,5387.49,carbon
92.4434,4568.98,carbon
109.717,6419.31,carbon
96.0029,12444.8,carbon
93.4717,6545.34,carbon
102.762,10980.8,carbon
144.677,10002.1,alpha
218.822,9612.13,alpha
209.354,8968.11,alpha
98.7984,3652.19,carbon
95.7642,11570.3,carbon
103.649,5524.67,carbon
102.858,5230.82,carbon
99.2125,5128.69,carbon
91.6189,4719.56,carbon
92.5388,6156.72,carbon
89.8668,7296.87,carbon
102.919,11734.4,carbon
97.8209,4803.25,carbon
92.7007,7093.95,carbon
104.161,12219.6,carbon
101.164,4593.11,carbon
212.793,20779.1,2alphas
99.4489,18088.5,carbon
96.9699,4933.19,carbon
205.173,9295.37,alpha
107.311,24108.8,carbon
94.1061,6121.44,carbon
94.1904,15595,carbon
88.3736,8628.24,carbon
103.718,11757.6,carbon
211.652,10304.5,alpha
105.002,10536.5,carbon
139.974,9844.43,alpha
139.468,9399.37,alpha
98.3382,5650.75,carbon
68.8271,4207.04,carbon
181.388,9753.26,alpha
101,9692.2,carbon
96.6095,5615.66,carbon
108.825,4837.42,carbon
96.7503,6387.71,carbon
94.9406,10171.9,carbon
196.307,9095.59,alpha
201.833,7908.84,alpha
103.845,5236.16,carbon
106.305,3648.84,carbon
92.9933,7004.61,carbon
99.879,17806.1,carbon
93.5773,3814.83,carbon
210.128,10239.8,alpha
239.892,10375.7,alpha
93.0355,6413.4,carbon
173.666,9983.2,alpha
100.414,9433.67,carbon
111.097,16396.7,carbon
106.071,6245.68,carbon
109.936,9968.42,carbon
186.231,8217.84,alpha
93.3788,4494.33,carbon
90.0956,5552.88,carbon
80.9707,3871.57,carbon
99.853,7684.16,carbon
100.017,9773.09,carbon
98.1506,9270.44,carbon
97.3864,8960.92,carbon
155.947,10112.4,alpha
94.8528,9498.72,carbon
99.5509,4972.78,carbon
156.277,19455.1,2alphas
194.928,9160.51,alpha
101.747,26186.7,carbon
99.7987,10050.4,carbon
98.7769,5958.75,carbon
108.774,4745.12,carbon
230.433,10380.2,alpha
136.698,9759.54,alpha
121.014,9672,others
88.9559,4966.58,carbon
178.624,10261.3,alpha
244.164,11226,alpha
174.885,8593.72,alpha
87.0045,7792.03,carbon
156.568,9496.16,alpha
97.7061,8648.56,carbon
91.4769,5346.53,carbon
107.679,4834.48,carbon
102.901,6515.9,carbon
194.593,9251.21,alpha
94.2671,4836.56,carbon
207.6,9706.45,alpha
231.337,10627.4,alpha
149.487,9705.16,alpha
88.0923,7097.39,carbon
195.611,9385.93,alpha
96.3202,8524.67,carbon
211.081,8718.21,alpha
116.451,6367.55,carbon
98.7983,6964.43,carbon
95.7695,7013.62,carbon
197.313,10005.2,alpha
100.466,8267.06,carbon
107.178,10235.1,carbon
106.893,13387.1,carbon
105.89,8181.64,carbon
179.787,9442.88,alpha
96.7668,6810.91,carbon
103.511,6662.3,carbon
100.297,9666.76,carbon
105.915,14636.8,carbon
188.849,7281.43,alpha
104.06,4610.26,carbon
238.521,9886.57,alpha
88.5726,8363.5,carbon
93.5797,7196.67,carbon
107.238,5859.64,carbon
92.5428,21594.8,carbon
239.319,10351.9,alpha
100.107,14236.6,carbon
95.0642,8112.1,carbon
221.909,10414.6,alpha
95.7597,4697.54,carbon
102.077,15203,carbon
99.5478,5878.77,carbon
93.0075,4579.17,carbon
92.8294,6967.36,carbon
100.762,5616.19,carbon
98.7186,7724.64,carbon
89.9182,12402.5,carbon
109.203,8187.86,carbon
136.392,9798.78,alpha
210.372,10333.8,alpha
97.1823,8543.2,carbon
108.333,7317.97,carbon
93.2344,6302.96,carbon
85.8536,8943.35,carbon
133.732,9177.77,alpha
221.168,10266.1,alpha
222.52,10216.4,alpha
199.574,9502.81,alpha
103.588,7726.34,carbon
102.145,7396.46,carbon
85.8413,5541.62,carbon
95.338,13239.3,carbon
90.9824,3591.78,carbon
85.5415,4173.37,carbon
96.1061,10485.7,carbon
106.695,8269.41,carbon
102.914,10220,carbon
104.833,8270.79,carbon
92.2781,7708.14,carbon
120.76,9520.88,others
92.4944,6312.4,carbon
151.254,6569.35,alpha
94.1374,3195.21,carbon
105.182,6741.2,carbon
102.369,4659.55,carbon
94.8573,5027.39,carbon
99.8895,6105.16,carbon
95.3157,5009.77,carbon
221.07,10496.6,alpha
93.2256,4681.52,carbon
97.7623,7967.09,carbon
108.014,3774.41,carbon
104.682,5470.24,carbon
100.192,8299.99,carbon
107.985,6276.23,carbon
94.8422,5791.66,carbon
96.6211,9811.96,carbon
193.378,10818.8,alpha
216.811,10191.3,alpha
90.9014,4301.09,carbon
102.071,5973.7,carbon
203.709,9545.72,alpha
103.515,14611.9,carbon
97.0781,5944.24,carbon
103.091,4484.1,carbon
104.965,7352.52,carbon
85.8478,7294.33,carbon
104.208,3872.52,carbon
101.152,5920.19,carbon
104.672,8819.04,carbon
100.012,3671.93,carbon
101.203,8057.49,carbon
102.474,3944.5,carbon
94.8583,5412.5,carbon
99.345,6239.3,carbon
212.109,10423.1,alpha
98.244,23374.7,carbon
105.106,7863.51,carbon
89.8787,4032.64,carbon
104.113,7313.39,carbon
84.6177,5161.67,carbon
89.5447,3549.7,carbon
98.2043,7041.14,carbon
103.102,8449.93,carbon
99.5964,5969.07,carbon
213.673,10075.7,alpha
95.341,4411.96,carbon
177.731,9332.94,alpha
186.308,7956.59,alpha
218.511,9318.41,alpha
91.2859,7394,carbon
232.235,9580.6,alpha
148.083,9187.71,alpha
89.7714,5446.31,carbon
115.596,5868.38,carbon
136.109,10782.6,alpha
99.5239,5721.84,carbon
92.0223,4157.46,carbon
96.4499,9887.69,carbon
93.4916,9910.66,carbon
106.379,5349.9,carbon
202.865,9808.43,alpha
98.6197,10660.7,carbon
106.282,7745.03,carbon
105.496,8414.11,carbon
89.824,9646.88,carbon
105.758,4215.07,carbon
99.9586,4846.37,carbon
87.8736,4996.87,carbon
88.5732,3818.03,carbon
143.622,10118.3,alpha
96.9057,17270,carbon
89.8131,5536.58,carbon
109.547,4250.72,carbon
94.3453,8920.63,carbon
99.5129,4804.54,carbon
169.419,19435.5,2alphas
103.778,11505,carbon
100.268,6570.8,carbon
103.587,4649.08,carbon
0,11853.3,others
104.499,4692.52,carbon
102.285,6846.04,carbon
180.323,10546.8,alpha
104.07,8118.75,carbon
92.1728,8934.59,carbon
97.7785,9494.94,carbon
200.922,7386.32,alpha
102.205,10627.4,carbon
91.2564,4848.73,carbon
108.454,4290.84,carbon
204.899,10426.2,alpha
114.697,7211.59,carbon
200.621,9057.27,alpha
98.8688,6751.18,carbon
104.353,9636.67,carbon
95.4687,4524.16,carbon
95.3464,8243.19,carbon
99.9677,28956.9,carbon
186.777,10702.3,alpha
240.448,8385.81,alpha
84.7298,6243.32,carbon
104.496,8610.02,carbon
200.91,10924.1,alpha
96.7669,6618.98,carbon
98.3656,3837.61,carbon
215.224,10630.6,alpha
105.388,5903.75,carbon
97.9398,15951.1,carbon
187.129,9843.05,alpha
94.2143,5076.41,carbon
180.273,7883.51,alpha
98.5709,12237,carbon
219.321,9612.41,alpha
184.842,9574.06,alpha
172.03,7566.81,alpha
101.498,7752.1,carbon
188.486,9420.16,alpha
97.0749,10983,carbon
94.937,5288.52,carbon
185.925,9744.06,alpha
100.947,11236.3,carbon
223.289,9925.44,alpha
141.505,9893.98,alpha
107.967,4321.49,carbon
96.465,6442.32,carbon
100.277,4821.31,carbon
94.7067,3325.89,carbon
95.4915,8746.26,carbon
115.267,7072.53,carbon
218.608,10107,alpha
88.6689,3346.03,carbon
217.453,9336.25,alpha
92.1818,4101.1,carbon
190.717,9420.62,alpha
197.52,8887.47,alpha
102.671,8276.36,carbon
107.18,4403.82,carbon
95.4455,5965.93,carbon
188.713,9948.03,alpha
103.431,7687.18,carbon
102.949,5908.35,carbon
97.77,4678.15,carbon
97.1408,8734.82,carbon
103.664,3679.77,carbon
95.4253,6698.15,carbon
97.0779,5691.81,carbon
111.233,5234.71,carbon
177.415,10834.6,alpha
98.2621,6094.69,carbon
96.3048,6092.76,carbon
107.299,4702.7,carbon
175.991,9685.2,alpha
94.3756,11493.7,carbon
185.681,7387.47,alpha
103.468,13162.4,carbon
100.3,6060.26,carbon
103.615,8978.06,carbon
95.6208,9547.11,carbon
168.175,9870.86,alpha
99.1521,9293.02,carbon
100.905,5222.11,carbon
91.7154,7971.99,carbon
98.1872,7515.32,carbon
89.4805,8133.84,carbon
88.4218,5326.02,carbon
101.717,10625.1,carbon
94.6399,4606.29,carbon
90.7568,6648.88,carbon
184.226,8313.32,alpha
109.862,8015.61,carbon
114.546,3767.13,carbon
80.977,5763.04,carbon
240.986,10810.3,alpha
97.1667,7737.1,carbon
205.243,10277.2,alpha
109.625,9443.09,carbon
95.1172,6963.11,carbon
98.3263,5152.78,carbon
94.03,12225.8,carbon
89.1269,14130.7,carbon
92.739,9146.53,carbon
101.25,5816.99,carbon
91.6589,10790.1,carbon
105.424,6788.5,carbon
100.171,5070.13,carbon
225.361,8598.59,alpha
96.719,7816.6,carbon
114.493,5788.96,carbon
97.6825,9375.43,carbon
95.4776,6677.14,carbon
106.296,4936.67,carbon
100.412,7137.63,carbon
106.017,10069.1,carbon
219.877,9919.17,alpha
98.5539,31872.2,carbon
88.9456,6396.78,carbon
99.5548,8798.54,carbon
98.8174,7101.42,carbon
102.336,5655.95,carbon
111.496,10028.5,carbon
97.9148,8183.45,carbon
172.082,9750.8,alpha
102.13,6004.61,carbon
150.039,9742.09,alpha
222.771,9973.28,alpha
199.788,9687.14,alpha
103.304,5619.73,carbon
158.309,10881.3,alpha
98.8156,7296.33,carbon
96.6283,9399.39,carbon
94.6528,6801.76,carbon
96.7749,4978.68,carbon
90.2,8302.85,carbon
91.7907,6637.4,carbon
105.048,16899,carbon
146.983,9590.29,alpha
103.743,6328.21,carbon
116.805,4587.55,carbon
217.646,10709.8,alpha
101.049,8289.03,carbon
90.4509,7837.06,carbon
104.537,3304.46,carbon
100.978,12101.7,carbon
92.3805,20149.4,carbon
101.91,8865.9,carbon
113.261,6308.03,carbon
105.518,3779.42,carbon
210.035,8982.22,alpha
172.021,9780.01,alpha
142.968,9625.14,alpha
85.2795,7913.67,carbon
105.151,7416.35,carbon
101.588,4442.05,carbon
100.072,5281.91,carbon
103.531,12476.3,carbon
96.4486,15289.3,carbon
206.404,8630.63,alpha
90.921,5936.13,carbon
92.19,5108.44,carbon
93.3658,6613.06,carbon
111.889,4669.86,carbon
93.6894,7606.13,carbon
101.729,10488.4,carbon
83.3416,4358.3,carbon
201.934,8764.52,alpha
207.327,11188.1,alpha
185.043,8199.97,alpha
167.71,10345.4,alpha
237.09,10212.8,alpha
